Prd_Nr,Swissmedic_Nr,Swissmedic_Nm,Abgabekategorie
1011763,56958,"Cefuroxim-Mepha 250, Filmtabletten",A
1011765,56958,"Cefuroxim-Mepha 500, Filmtabletten",A
72831,54994,"Celebrex 100 mg, Hartkapseln",B
72832,54994,"Celebrex 200 mg, Hartkapseln",B
1488175,68029,"Celecoxib axapharm 100 mg, Hartkapseln",B
1488176,68029,"Celecoxib axapharm 200 mg, Hartkapseln",B
1268606,63184,"Celecoxib Helvepharm 100 mg, Kapseln",B
1268607,63184,"Celecoxib Helvepharm 200 mg, Kapseln",B
1251738,62936,"Celecoxib Sandoz 100 mg, Hartkapseln",B
1251739,62936,"Celecoxib Sandoz 200 mg, Hartkapseln",B
1272689,63220,"Celecoxib Spirig HC 100 mg, Hartkapseln",B
1272690,63220,"Celecoxib Spirig HC 200 mg, Hartkapseln",B
1540027,65095,"Celecoxib Viatris 100 mg, Hartkapseln",B
1540028,65095,"Celecoxib Viatris 200 mg, Hartkapseln",B
1485527,63184,"Celecoxib Zentiva 100 mg, Hartkapseln",B
1485528,63184,"Celecoxib Zentiva 200 mg, Hartkapseln",B
1642053,69355,"Celecoxib-Mepha Teva 100 mg, Hartkapseln",B
1642054,69355,"Celecoxib-Mepha Teva 200 mg, Hartkapseln",B
53962,53337,"Cellcept 250 mg, Kapseln",B
1424725,67387,"Cellcept 250 mg, Kapseln",B
53961,53338,"Cellcept 500 mg, Filmtabletten",B
1424724,67388,"Cellcept 500 mg, Filmtabletten",B
66467,54688,"Cellcept i.v., Lyophilisat zur Herstellung einer Infusionslösung",B
106188,54701,"Cellcept, Pulver zur Herstellung einer Suspension zum Einnehmen",B
118433,55345,"Cellufluid, Augentropfen",D
33477,52073,"Celluvisc, Augentropfen",D
1082044,58197,"Celsentri 150 mg, Filmtabletten",A
1082048,58197,"Celsentri 300 mg, Filmtabletten",A
1442095,67827,"Cemisiana 2 mg / 0.03 mg, Filmtabletten",B
1003897,56124,"Ceprotin 1000 I.E., Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",B
84021,55155,"Cerazette, Filmtabletten",B
1417419,67300,"Cerazette, Filmtabletten",B
1441882,66696,"Cerdelga 84 mg, gélules",B
1123674,60202,"Cerebellum comp., Injektionslösung (s.c.)",B
80574,59008,"Cerebrum suis compositum, Injektionslösung",B
1022233,59007,"Cerebrum suis compositum, Tabletten",D
1313488,60229,"Ceres Absinthium Urtinktur, Tropfen zum Einnehmen",D
1607818,69142,"Ceres Erkältungs-Komplex, Tropfen zum Einnehmen",D
43838,59705,"Ceres Hypericum comp., Tropfen zum Einnehmen",D
53181,59706,"CERES Melissa comp., Tropfen zum Einnehmen",D
1424187,67121,"Ceres Nieren-Blase-Komplex, Tropfen zum Einnehmen",D
53182,58550,"CERES Taraxacum comp. Leber-Galle Tropfen, Tropfen zum Einnehmen",D
1314047,59703,"Ceres Viscum comp., Tropfen zum Einnehmen",D
45444,59704,"Ceres Viscum Urtinktur, Tropfen zum Einnehmen",D
1006689,54663,"Cerezyme 400 U, poudre pour solution à diluer pour perfusion",B
14551,50207,"Cerivikehl D3, homöopathische Injektionslösung",B
14552,50208,"Cerivikehl, Tropfen",D
64018,47953,"Cernevit, Injektionspräparat",B
1016347,56239,"Certican 0.1 mg, dispergierbare Tabletten",B
1016344,56238,"Certican 0.25 mg, Tabletten",B
1016345,56238,"Certican 0.5 mg, Tabletten",B
1016346,56238,"Certican 0.75 mg, Tabletten",B
1016430,56238,"Certican 1 mg, Tabletten",B
26870,59591,"Cerussit D8, Ampullen (s.c.)",B
1183984,56189,"Cetallerg Sandoz, Filmtabletten",D
1183982,57360,"Ceteco Sandoz, Filmtabletten",D
1369778,66851,"Cetifelan 10mg, Filmtabletten",D
1220133,62568,"Cetirizin Spirig HC, Filmtabletten",D
1298902,56330,"Cetirizin Streuli 10 mg, Filmtabletten",D
1477911,56329,"Cetirizin Zentiva 10 mg, Filmtabletten",D
1437860,65119,"Cetirizin-Mepha 10, Filmtabletten",D
1473941,68316,"Cet-Mepha Allergie, Filmtabletten",D
1308378,59861,"Cetraria praeparata 1%, Injektionslösung (s.c.)",B
1327188,59861,"Cetraria praeparata 1%, Injektionslösung (s.c.)",B
1327189,59861,"Cetraria praeparata 1%, Injektionslösung (s.c.)",B
126513,56218,"Cetrotide 0,25 mg, Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",A
27098,59295,"Chamomilla comp., Suppositorien",D
1117853,59919,"Chamomilla Cupro culta Radix Rh D2, Injektionslösung (s.c.)",B
1116707,59802,"Chamomilla/Malachit comp., Injektionslösung (s.c.)",B
1187096,60279,"Chelidonium Terebinthina Laricina comp., Augentropfen",D
1117872,59589,"Chelidonium/Curcuma comp., Kautabletten",D
1020838,52756,"China Kirin Ginseng + Gelée Royale, Kapseln",D
110072,41080,"China Kopfwehöl Temple of Heaven, Einreibeöl",D
15540,47125,"Chinabalsam Temple of Heaven, Salbe",D
108579,55973,"Chinamed, Emulsion",D
1014888,42063,"Chloramphenicol Biokema ad us. vet., pommade pour chiens et chats",B
1331307,62603,"ChloraPrep coloré, solution pour application cutanée avec 10.5 ml applicateur",D
1331308,62603,"ChloraPrep coloré, solution pour application cutanée avec 26 ml applicateur",D
1331306,62603,"ChloraPrep coloré, solution pour application cutanée avec 3.0 ml applicateur",D
1334586,62603,"ChloraPrep incolore, solution pour application cutanée avec applicateur",D
15593,39901,"Chlorhexamed 0.1%, Lösung",D
1437258,60340,"Chlorhexamed forte 0.2%, Lösung",D
1116189,58026,"Chlorhexamed Gel 1%, Gel",D
1062859,15980,"Choleodoron, Tropfen zum Einnehmen",D
1277783,65222,"Cholib 145mg/20mg, Filmtabletten",B
1277784,65222,"Cholib 145mg/40mg, Filmtabletten",B
1141819,59345,"Chondrodendron / Eucalyptus globulus comp., Tropfen zum Einnehmen",D
1177871,60663,"Chondrodendron / Pimpinella comp., Tropfen zum Einnehmen",D
1211589,33524,"Choriomon 1000, polvere e solvente per soluzione iniettabile (siringa preriempita con solvente)",B
1211588,33524,"Choriomon 5'000, polvere e solvente per soluzione iniettabile (fiala con solvente)",B
1310484,60665,"Chrysanthemum vulgare / Rhamnus frangula comp., Tropfen zum Einnehmen",D
1003520,56018,"Cialis 10 mg, comprimés filmés",B
1116476,56018,"Cialis 2,5 mg, comprimés filmés",B
1003521,56018,"Cialis 20 mg, comprimés filmés",B
1116477,56018,"Cialis 5 mg, comprimés filmés",B
1491626,68174,"Cibinqo 100 mg, Filmtabletten",B
1491625,68174,"Cibinqo 50 mg, Filmtabletten",B
1211874,59842,"Cichorium Stanno cultum Rh D3, Ampullen (s.c.)",B
1123792,60280,"Cichorium/Pancreas comp., Solutio ad injectionem",B
1267621,63191,"Ciclocutan Nagellack, wirkstoffhaltiger Nagellack",B
1180456,57585,"Ciclocutan, Lösung",B
1130424,58344,Ciclopoli smalto medicato per unghie,B
129252,55982,"Ciloxan, Augensalbe",A
42754,51898,"Ciloxan, Augentropfen",A
1453397,60036,"Cimicifuga comp., Tropfen zum Einnehmen",D
1090533,56933,"Cimifemin forte, Tabletten",D
1026147,56933,"Cimifemin uno, Tabletten",D
1369779,66590,"Cimzia AutoClicks 200 mg, solution injectable en stylo prérempli",B
1157056,60096,"Cimzia, solution injectable",B
1399686,65919,"Cinacalcet Devatis 30 mg, Filmtabletten",B
1399687,65919,"Cinacalcet Devatis 60 mg, Filmtabletten",B
1399688,65919,"Cinacalcet Devatis 90 mg, Filmtabletten",B
1601647,69216,"Cinacalcet Spirig HC 30 mg, Filmtabletten",B
1601648,69216,"Cinacalcet Spirig HC 60 mg, Filmtabletten",B
1601649,69216,"Cinacalcet Spirig HC 90 mg, Filmtabletten",B
1316756,65736,"Cinacalcet-Mepha 30 mg, Filmtabletten",B
1316757,65736,"Cinacalcet-Mepha 60 mg, Filmtabletten",B
1316758,65736,"Cinacalcet-Mepha 90 mg, Filmtabletten",B
1187097,60161,"Cinchona pubescens comp., Tropfen",D
1379110,59775,"Cineraria maritima D3, Augentropfen",D
15773,40441,"Cinnageron, Kapseln",B
1394058,66340,"Cinqaero 100 mg/10 mL, Konzentrat zur Herstellung einer Infusionslösung",B
1390488,66340,"Cinqaero 25 mg/2,5 mL, Konzentrat zur Herstellung einer Infusionslösung",B
1369924,61636,"Cinryze 500 IE, Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",B
108880,55525,"Cip eco 250, Filmtabletten",A
108881,55525,"Cip eco 500, Filmtabletten",A
108882,55525,"Cip eco 750, Filmtabletten",A
106162,55961,"Cipralex 10 mg, Filmtabletten",B
1017868,55961,"Cipralex 20 mg, Filmtabletten",B
1163425,56366,"Cipralex 20 mg/ml, Tropfen zum Einnehmen, Lösung",B
1508389,56649,"Ciprofloxacin axapharm 250 mg, Filmtabletten",A
1508390,56649,"Ciprofloxacin axapharm 500 mg, Filmtabletten",A
1508391,56649,"Ciprofloxacin axapharm 750 mg, Filmtabletten",A
1229056,57929,"Ciprofloxacin Fresenius i.v. 200 mg / 100 ml, Infusionslösung",A
1229058,57929,"Ciprofloxacin Fresenius i.v. 400 mg / 200 ml, Infusionslösung",A
1058996,58018,"Ciprofloxacin Sandoz eco 250, Filmtabletten",A
1058997,58018,"Ciprofloxacin Sandoz eco 500, Filmtabletten",A
1058998,58018,"Ciprofloxacin Sandoz eco 750, Filmtabletten",A
1221436,55922,"Ciprofloxacin Spirig HC 250, Filmtabletten",A
1221437,55922,"Ciprofloxacin Spirig HC 500, Filmtabletten",A
1221438,55922,"Ciprofloxacin Spirig HC 750, Filmtabletten",A
1426201,56650,"Ciprofloxacin Zentiva 250 mg, Filmtabletten",A
1426202,56650,"Ciprofloxacin Zentiva 500 mg, Filmtabletten",A
1426203,56650,"Ciprofloxacin Zentiva 750 mg, Filmtabletten",A
118082,56305,"Ciprofloxacin-Mepha 250, Filmtabletten",A
118084,56305,"Ciprofloxacin-Mepha 500, Filmtabletten",A
118085,56305,"Ciprofloxacin-Mepha 750, Filmtabletten",A
33775,53699,"Ciproxin 10 g/100 ml, Granulat und Lösungsmittel zur Herstellung einer Suspension zum Einnehmen",A
15857,47795,"Ciproxin 250, Filmtabletten",A
33776,53699,"Ciproxin 5 g/100 ml, Granulat und Lösungsmittel zur Herstellung einer Suspension zum Einnehmen",A
33778,47795,"Ciproxin 500, Filmtabletten",A
33780,47795,"Ciproxin 750, Filmtabletten",A
81243,54807,"Ciproxin HC, Ohrentropfen, Suspension",B
1141302,59311,"Circadin, Retardtabletten",B
1343470,66498,"Circlet, Vaginalring",B
1123670,58741,"Circuvin homöopathische Kreislauftropfen, Tropfen",D
1389592,66809,"Cisplatin Accord 10 mg/10 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1389595,66809,"Cisplatin Accord 100 mg/100 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1389593,66809,"Cisplatin Accord 25 mg/25 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1389594,66809,"Cisplatin Accord 50 mg/50 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1170008,51077,"Cisplatin Sandoz 10 mg/20 ml, Infusionskonzentrat",A
1170011,51077,"Cisplatin Sandoz 100 mg/100 ml, Infusionskonzentrat",A
1170009,51077,"Cisplatin Sandoz 25 mg/50 ml, Infusionskonzentrat",A
1170010,51077,"Cisplatin Sandoz 50 mg/100 ml, Infusionskonzentrat",A
79683,47998,"Cisplatin-Teva, 0.5 mg/ml, Konzentrat zur Herstellung einer Infusionslösung",A
1211439,55935,"Citalopram Sandoz 20, Filmtabletten",B
1211440,55935,"Citalopram Sandoz 40, Filmtabletten",B
1283922,58593,"Citalopram Spirig HC 20 mg, Filmtabletten",B
1283923,58593,"Citalopram Spirig HC 40 mg, Filmtabletten",B
1348624,57260,"Citalopram-Mepha Teva 20 mg, Filmtabletten",B
1348625,57260,"Citalopram-Mepha Teva 40 mg, Filmtabletten",B
129018,56336,"Citalopram-Mepha, Filmtabletten",B
1267622,65202,"CitraFleet, Pulver zur Herstellung einer Lösung zum Einnehmen",B
1027464,51703,"Citrate d'Yttrium (90Y)-YMM-1, Suspension zur Injektion",A
24405,50245,"Citrokehl, homöopathische Injektionslösung",B
24406,52580,"Citrokehl, homöopathische Tropfen",D
1148457,59967,"Citrus/Cydonia, Augentropfen",D
1232688,63055,"Citrus/Cydonia, Injektionslösung (s.c.)",B
1170448,60393,"Clarelux, Schaum zur Anwendung auf der Haut",B
1363682,66262,"Clariscan, Injektionslösung",B
1366195,66262,"Clariscan, Injektionslösung",B
1366196,66262,"Clariscan, Injektionslösung",B
1366197,66262,"Clariscan, Injektionslösung",B
1366198,66262,"Clariscan, Injektionslösung",B
1019305,57129,"Clarithromycin Sandoz 250, Filmtabletten",A
1019306,57129,"Clarithromycin Sandoz 500, Filmtabletten",A
1511101,57770,"Clarithromycin Spirig HC 125, Granulat zur Herstellung einer Suspension zum Einnehmen",A
1417834,67169,"Clarithromycin Spirig HC 250 mg, Filmtabletten",A
1417835,67169,"Clarithromycin Spirig HC 500 mg, Filmtabletten",A
1511102,57770,"Clarithromycin Spirig HC forte 250, Granulat zur Herstellung einer Suspension zum Einnehmen",A
1145609,59480,"Clarithromycine Labatec 500 mg i.v., poudre pour solution pour  perfusion",A
1377594,57192,"Clarithromycin-Mepha 125, Granulat zur Herstellung einer Suspension zum Einnehmen",A
1377595,57192,"Clarithromycin-Mepha 250, Granulat zur Herstellung einer Suspension zum Einnehmen",A
1377596,57130,"Clarithromycin-Mepha 250, Lactab",A
1377597,57130,"Clarithromycin-Mepha 500, Lactab",A
1013235,56919,"Claritine Pollen, Tabletten",D
28966,48243,"Claritine, Tabletten",D
1426609,67326,"Clensia, Pulver zum Einnehmen als Lösung",B
1158165,60117,"Cleviprex, emulsion pour perfusion",B
16610,49456,"Clexane 100 mg/ml, solution injectable",B
1036351,49456,"Clexane 120 mg/0.8 ml, solution injectable",B
1036352,49456,"Clexane 150 mg/ml, solution injectable",B
16606,49456,"Clexane 20 mg/0.2 ml, solution injectable",B
16607,49456,"Clexane 40 mg/0.4 ml, solution injectable",B
16608,49456,"Clexane 60 mg/0.6 ml, solution injectable",B
16609,49456,"Clexane 80 mg/0.8 ml, solution injectable",B
65706,54297,"Clexane multi, solution injectable",B
1091116,59108,"Climavita forte, Tabletten",D
1399214,59108,"Climavita neo, Tabletten",D
1176739,61556,"Clindamycin Pfizer 150 mg, Hartkapseln",A
1176740,61556,"Clindamycin Pfizer 300 mg, Hartkapseln",A
1176741,61897,"Clindamycin Pfizer, Granulat zur Herstellung einer Lösung",A
1176854,61898,"Clindamycin Phosphat Pfizer i.v./i.m. 300 mg, Injektionslösung",A
1176853,61898,"Clindamycin Phosphat Pfizer i.v./i.m. 600 mg, Injektionslösung",A
1140882,58919,"Clindamycin Sandoz 150, Kapseln",A
1140883,58919,"Clindamycin Sandoz 300, Kapseln",A
1277905,61727,"Clindamycin Zentiva 150 mg, Kapseln",A
1277906,61727,"Clindamycin Zentiva 300 mg, Kapseln",A
1226322,62980,"Clindamycin-Mepha 150, Kapseln",A
1226323,62980,"Clindamycin-Mepha 300, Kapseln",A
1003907,55100,"ClinOleic 20 %, Infusionsemulsion",B
1501891,68438,"Clobetasol Leman 0.5mg/g, shampoing",B
1078265,57650,"Clobex, Shampoo",B
1306194,65957,"Clopidogrel axapharm 75mg, Filmtabletten",B
1332361,60140,"Clopidogrel Sandoz eco 75 mg, Filmtabletten",B
1368317,66612,"Clopidogrel Spirig HC 75mg, Filmtabletten",B
1188642,60405,"Clopidogrel Zentiva 75 mg, Filmtabletten",B
1144878,60213,"Clopidogrel-Mepha 75, Lactab",B
1164648,61340,"Clopidrax, Filmtabletten",B
1005312,55696,"Clopin eco 100, Tabletten",A
1005310,55696,"Clopin eco 25, Tabletten",A
16681,44744,"Clopixol 10 mg, Filmtabletten",B
16680,44744,"Clopixol 2 mg, Filmtabletten",B
16682,44744,"Clopixol 25 mg, Filmtabletten",B
16689,47783,"Clopixol Acutard, Injektionslösung",B
16690,40275,"Clopixol Depot, Injektionslösung",B
1617889,44747,"Clopixol, Tropfen zum Einnehmen",B
1183125,62237,"Clorazepate Zentiva 10 mg, Kapseln",B
1183128,62235,"Clorazepate Zentiva 20 mg, Filmtabletten",B
1183126,62237,"Clorazepate Zentiva 20 mg, Kapseln",B
1183124,62237,"Clorazepate Zentiva 5 mg, Kapseln",B
1478021,68560,"Clozapin Viatris 100 mg, Tabletten",A
1478020,68560,"Clozapin Viatris 25 mg, Tabletten",A
1384599,66937,"Clozapin-Mepha 100 mg, Tabletten",A
1384600,66937,"Clozapin-Mepha 200 mg, Tabletten",A
1384598,66937,"Clozapin-Mepha 25 mg, Tabletten",A
1373457,66680,"Co-Amoxicillin Axapharm 1000 mg (875/125 mg), Filmtabletten",A
1373458,66681,"Co-Amoxicillin Axapharm 625 mg (500/125 mg), Filmtabletten",A
1421844,67329,"Co-Amoxicillin Devatis 1 g, Filmtabletten",A
1489546,67384,"Co-Amoxicillin Devatis 312,5 (250 mg / 62,5 mg), Pulver zur Herstellung einer Suspension zum Einnehmen",A
1489545,67383,"Co-Amoxicillin Devatis 457 (400 mg / 57 mg) , Pulver zur Herstellung einer Suspension zum Einnehmen",A
1421845,67327,"Co-Amoxicillin Devatis 625 mg, Filmtabletten",A
1505972,68522,"Co-Amoxicillin Labatec 1,2 g i.v., poudre pour solution pour injection/perfusion",A
1505973,68511,"Co-Amoxicillin Labatec 2,2 g i.v., poudre pour solution pour perfusion",A
1016105,55259,"Co-Amoxicillin Sandoz 1 g, Filmtabletten",A
1016101,55203,"Co-Amoxicillin Sandoz 156,25, Pulver zur Zubereitung einer Suspension zum Einnehmen",A
1544070,57341,"Co-Amoxicillin Sandoz 1g, dispergierbare Tabletten",A
1016102,55203,"Co-Amoxicillin Sandoz 312,5, Pulver zur Zubereitung einer Suspension zum Einnehmen",A
1490880,57046,"Co-Amoxicillin Sandoz 457, Pulver zur Herstellung einer Suspension zum Einnehmen",A
1057364,57340,"Co-Amoxicillin Sandoz 625, dispergierbare Tabletten",A
1544069,57340,"Co-Amoxicillin Sandoz 625, dispergierbare Tabletten",A
1016104,55185,"Co-Amoxicillin Sandoz 625, Filmtabletten",A
1441883,67241,"Co-Amoxicillin Spirig HC 1000 mg (875/125), Filmtabletten",A
1468384,66429,"Co-Amoxicillin Spirig HC 312,5 mg (250/62.5), Pulver zur Herstellung einer Suspension zum Einnehmen",A
1467853,66474,"Co-Amoxicillin Spirig HC 457mg (400/57), Pulver zur Herstellung einer Suspension zum Einnehmen",A
1441884,67240,"Co-Amoxicillin Spirig HC 625 mg (500/125), Filmtabletten",A
1408558,67110,"Co-Amoxicillin Zentiva 1000 mg, Filmtabletten",A
1408559,67111,"Co-Amoxicillin Zentiva 625 mg, Filmtabletten",A
1513508,57339,"Co-Amoxi-Mepha 1000 Dispersible, dispergierbare Tabletten",A
1484226,55730,"Co-Amoxi-Mepha 1000 mg, Filmtabletten",A
1006488,56758,"Co-Amoxi-Mepha 1100 i.v. Kinder, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
1006489,56758,"Co-Amoxi-Mepha 1200 i.v. Erwachsene, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
1484229,53982,"Co-Amoxi-Mepha 156,25, Pulver zur Herstellung einer Suspension zum Einnehmen",A
1006490,56758,"Co-Amoxi-Mepha 2200 i.v. Erwachsene, Pulver zur Herstellung einer Infusionslösung",A
1484230,53982,"Co-Amoxi-Mepha 312,5, Pulver zur Herstellung einer Suspension zum Einnehmen",A
1484227,57047,"Co-Amoxi-Mepha 457, Pulver zur Herstellung einer Suspension zum Einnehmen",A
1006487,56758,"Co-Amoxi-Mepha 550 i.v. Kinder, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
1513507,57338,"Co-Amoxi-Mepha 625 Dispersible, dispergierbare Tabletten",A
1484228,53995,"Co-Amoxi-Mepha 625 mg, Filmtabletten",A
1016694,54842,"CoAprovel 150/12.5, comprimés filmés",B
1057456,54842,"CoAprovel 150/12.5, comprimés filmés",B
1053295,54842,"CoAprovel 300/25, comprimés filmés",B
1371976,36199,"Cobantril, Kautabletten",D
16720,36200,"Cobantril, Suspension",D
1186557,61492,"Co-Candesartan Sandoz 16/12.5 mg, Tabletten",B
1248227,61492,"Co-Candesartan Sandoz 32/12,5 mg, Tabletten",B
1248228,61492,"Co-Candesartan Sandoz 32/25 mg, Tabletten",B
1186556,61492,"Co-Candesartan Sandoz 8/12.5 mg, Tabletten",B
1332666,65930,"Co-Candesartan Spirig HC 16/12,5mg, Tabletten",B
1332667,65930,"Co-Candesartan Spirig HC 32/12,5mg, Tabletten",B
1332668,65930,"Co-Candesartan Spirig HC 32/25mg, Tabletten",B
1332665,65930,"Co-Candesartan Spirig HC 8/12,5mg, Tabletten",B
34428,53005,"Cocculine, comprimés",D
1641100,69654,"Cocyntal, liquide oral en récipient unidose",D
16723,47353,"Co-Dafalgan, Brausetabletten",B
16724,51321,"Co-Dafalgan, Filmtabletten",B
16725,19220,"Codein Knoll, Tabletten",B
1170449,60540,"Codicalm, Sirup",B
93139,54470,"Co-Diovan 160/12,5, Filmtabletten",B
1004520,54470,"Co-Diovan 160/25, Filmtabletten",B
59377,54470,"Co-Diovan 80/12,5, Filmtabletten",B
1374577,66331,"Coditussin, Bronchialpastillen",B
1220134,56241,"Co-Enalapril Spirig HC, Tabletten",B
16730,59012,"Coenzyme A compositum, Injektionslösung (s.c., i.m.)",B
123275,58996,"Coenzyme A compositum, Tabletten",D
109549,55942,"Co-Epril, Tabletten",B
90963,55061,"Co-Hypert, Tropfen zum Einnehmen",B
42827,51455,"Co-Hypot, Tropfen zum Einnehmen",D
1220260,62640,"Co-Irbesartan Sandoz 150/12,5 mg, Filmtabletten",B
1220261,62640,"Co-Irbesartan Sandoz 300/12,5 mg, Filmtabletten",B
1220262,62640,"Co-Irbesartan Sandoz 300/25 mg, Filmtabletten",B
1235323,62743,"Co-Irbesartan Spirig HC 150/12.5 mg, Filmtabletten",B
1235324,62743,"Co-Irbesartan Spirig HC 300/12.5 mg, Filmtabletten",B
1235325,62743,"Co-Irbesartan Spirig HC 300/25 mg, Filmtablette",B
1534350,61849,"Co-Latanoprost Viatris, Augentropfen",B
1118029,59838,"Colchicum, Tuber Rh D3, Injektionslösung (s.c.)",A
1620894,67974,"COLCTAB 0.5 mg, Tabletten",A
1481648,67974,"COLCTAB 1 mg, Tabletten",A
16742,38189,"Coldistop, Nasenöl",D
1509412,68052,"Colibiogen oral, Lösung zum Einnehmen",D
1396077,62153,"ColiFin PARI 1 Mio. U.I., poudre pour solution pour inhalation par nébuliseur",A
1396078,65338,"ColiFin PARI 2 Mio. U.I., poudre pour solution pour inhalation par nébuliseur",A
1170065,56856,"Co-Lisinopirl-Mepha 20/12.5, Tabletten",B
1332891,56900,"Co-Lisinopril Spirig HC 10/12.5 mg, Tabletten",B
1332892,56900,"Co-Lisinopril Spirig HC 20/12.5 mg, Tabletten",B
1170066,56856,"Co-Lisinopril-Mepha 10/12.5, Tabletten",B
1445825,67406,"Colistin zur Infusion 2 Mio IE, Pulver zur Herstellung einer Infusionslösung",A
85795,54915,"Colistin zur Inhalation 1 Mio U.I., Pulver und Lösungsmittel zur Herstellung einer Lösung für einen Vernebler",A
1421154,54915,"Colistin zur Inhalation 2 Mio U.I., Pulver zur Herstellung einer Lösung für einen Vernebler",A
